date,stock_id,stock_name,foreign_buy,foreign_sell,foreign_net,foreign_dealer_buy,foreign_dealer_sell,foreign_dealer_net,trust_buy,trust_sell,trust_net,dealer_net,dealer_self_buy,dealer_self_sell,dealer_self_net,dealer_hedge_buy,dealer_hedge_sell,dealer_hedge_net,total_net
2026-01-26,044981,晟銘電群益57購01,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,04495U,中砂永豐53售03,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,030543,愛普凱基52購01,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,030310,大立光永豐52購02,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,030312,世芯永豐52購06,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,036204,定穎控凱基53購02,0,0,0,0,0,0,0,0,0,50000,0,0,0,60000,10000,50000,50000
2026-01-26,032222,宏致群益53購01,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,032320,大銀永豐52購02,0,0,0,0,0,0,0,0,0,50000,0,0,0,100000,50000,50000,50000
2026-01-26,035458,神達統一59購04,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,035631,中興電群益53購02,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,034747,漢唐國泰54購01,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,034916,滬深2X國票65購01,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,089943,台塑化永豐53購01,0,0,0,0,0,0,0,0,0,50000,0,0,0,91000,41000,50000,50000
2026-01-26,033648,京元電統一64購01,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,043930,致茂元大55購05,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,043980,大立光兆豐55購01,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,089108,中興電統一54購01,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,088195,台積電凱基53購18,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,043725,力積電元大5B購02,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,035278,廣宇國泰54購02,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,031031,洋基元大52購01,0,0,0,0,0,0,0,0,0,50000,0,0,0,60000,10000,50000,50000
2026-01-26,089995,鴻海凱基53購07,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,1446,宏和,70000,20000,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,50000
2026-01-26,069987,志強統一58購01,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,071919,晶技統一52購01,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,071910,神基統一52購02,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,07262U,台積電中信5B售02,0,0,0,0,0,0,0,0,0,50000,0,0,0,60000,10000,50000,50000
2026-01-26,071460,新興統一52購02,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,072965,台積電元大56購01,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,07559U,力積電元大56售11,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,048901,漢唐元富56購05,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,048436,景碩群益56購08,0,0,0,0,0,0,0,0,0,50000,0,0,0,56000,6000,50000,50000
2026-01-26,048464,毅嘉永豐58購01,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,048657,日電貿國票56購01,0,0,0,0,0,0,0,0,0,50000,0,0,0,65000,15000,50000,50000
2026-01-26,048643,SGBR2X國票56購03,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,049180,台塑凱基57購02,0,0,0,0,0,0,0,0,0,50000,0,0,0,77000,27000,50000,50000
2026-01-26,037402,偉詮電國票54購02,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,037366,華泰元富53購02,0,0,0,0,0,0,0,0,0,50000,0,0,0,52000,2000,50000,50000
2026-01-26,037649,智原統一64購01,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,07866U,臺股指元富57售05,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,063078,精銳統一56購01,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,062213,T50反1元富5C購01,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,06468U,台灣50國泰55售02,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,064193,道瓊銅國票53購01,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,033410,滬深2X永豐52購06,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,047909,欣興群益59購01,0,0,0,0,0,0,0,0,0,50000,10000,0,10000,48000,8000,40000,50000
2026-01-26,06727U,T50正2元大5A售01,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,032743,漢唐元大53購08,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,047624,仁寶凱基57購02,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,047443,川湖群益56購08,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,053967,泓德群益5A購01,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,047394,南亞國票57購02,0,0,0,0,0,0,0,0,0,50000,0,0,0,380000,330000,50000,50000
2026-01-26,050950,華通元大5B購02,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,050958,京元電元大57購07,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,087622,聯發科凱基53購01,0,0,0,0,0,0,0,0,0,50000,0,0,0,305000,255000,50000,50000
2026-01-26,087692,愛普統一63購01,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,086662,鴻準統一57購02,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,086019,海悅國票52購01,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,043186,定穎控中信58購01,0,0,0,0,0,0,0,0,0,50000,0,0,0,73000,23000,50000,50000
2026-01-26,085066,世芯元大54購04,0,0,0,0,0,0,0,0,0,50000,0,0,0,71000,21000,50000,50000
2026-01-26,050802,大立光永豐58購01,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,050858,上証2X群益61購01,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,051392,中環凱基57購01,0,0,0,0,0,0,0,0,0,50000,0,0,0,100000,50000,50000,50000
2026-01-26,050047,台新金國泰57購01,0,0,0,0,0,0,0,0,0,50000,0,0,0,54000,4000,50000,50000
2026-01-26,050062,牧德永豐58購01,0,0,0,0,0,0,0,0,0,50000,0,0,0,51000,1000,50000,50000
2026-01-26,049954,致茂元大56購03,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,049774,德律群益56購01,0,0,0,0,0,0,0,0,0,50000,0,0,0,132000,82000,50000,50000
2026-01-26,049767,台光電群益56購09,0,0,0,0,0,0,0,0,0,50000,0,0,0,111000,61000,50000,50000
2026-01-26,050545,台玻凱基5C購02,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,050465,華泰國票57購01,0,0,0,0,0,0,0,0,0,50000,0,0,0,65000,15000,50000,50000
2026-01-26,050245,愛普凱基58購03,0,0,0,0,0,0,0,0,0,50000,0,0,0,106000,56000,50000,50000
2026-01-26,050273,健鼎永豐58購01,0,0,0,0,0,0,0,0,0,50000,0,0,0,60000,10000,50000,50000
2026-01-26,050413,台達電元大56購38,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,050414,台達電元大56購39,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,050404,緯穎群益56購21,0,0,0,0,0,0,0,0,0,50000,0,0,0,218000,168000,50000,50000
2026-01-26,042001,華新科元大54購07,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,08098U,臺股指群益58售21,0,0,0,0,0,0,0,0,0,50000,0,0,0,100000,50000,50000,50000
2026-01-26,036857,強茂統一5B購01,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,039318,GIS群益54購01,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,039297,玉山金群益56購01,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,50000,50000
2026-01-26,080080,第一銅統一55購01,0,0,0,0,0,0,0,0,0,50000,0,0,0,300000,250000,50000,50000
2026-01-26,5522,遠雄,383000,326000,57000,0,0,0,0,0,0,-7198,0,2198,-2198,0,5000,-5000,49802
2026-01-26,1524,耿鼎,1166000,1127000,39000,0,0,0,0,0,0,10623,12624,2001,10623,0,0,0,49623
2026-01-26,00941,中信上游半導體,214000,57000,157000,0,0,0,0,0,0,-107446,0,0,0,206000,313446,-107446,49554
2026-01-26,6753,龍德造船,634000,1047759,-413759,0,0,0,0,0,0,462785,33000,21086,11914,522195,71324,450871,49026
2026-01-26,053517,台達電統一61購03,0,0,0,0,0,0,0,0,0,49000,0,0,0,56000,7000,49000,49000
2026-01-26,6283,淳安,65000,16000,49000,0,0,0,0,0,0,0,0,0,0,0,0,0,49000
2026-01-26,036630,華航中信53購01,0,0,0,0,0,0,0,0,0,49000,0,0,0,49000,0,49000,49000
2026-01-26,036645,英業達永豐54購01,0,0,0,0,0,0,0,0,0,49000,0,0,0,52000,3000,49000,49000
2026-01-26,038496,台達電元大56購04,0,0,0,0,0,0,0,0,0,49000,0,0,0,54000,5000,49000,49000
2026-01-26,044061,碩天國泰56購01,0,0,0,0,0,0,0,0,0,49000,0,0,0,50000,1000,49000,49000
2026-01-26,050385,東元群益56購04,0,0,0,0,0,0,0,0,0,49000,0,0,0,79000,30000,49000,49000
2026-01-26,051423,京元電群益57購06,0,0,0,0,0,0,0,0,0,49000,0,0,0,52000,3000,49000,49000
2026-01-26,043567,大亞元富55購01,0,0,0,0,0,0,0,0,0,49000,0,0,0,220000,171000,49000,49000
2026-01-26,053948,欣興群益59購03,0,0,0,0,0,0,0,0,0,49000,0,0,0,52000,3000,49000,49000
2026-01-26,040672,凱美元大54購01,0,0,0,0,0,0,0,0,0,49000,0,0,0,206000,157000,49000,49000
2026-01-26,06758U,緯創國票55售02,0,0,0,0,0,0,0,0,0,49000,0,0,0,52000,3000,49000,49000
2026-01-26,047685,南亞元大5A購03,0,0,0,0,0,0,0,0,0,49000,0,0,0,86000,37000,49000,49000
2026-01-26,07828U,道瓊銀永豐59售02,0,0,0,0,0,0,0,0,0,49000,0,0,0,49000,0,49000,49000
2026-01-26,049295,新日興富邦58購01,0,0,0,0,0,0,0,0,0,49000,0,0,0,259000,210000,49000,49000
2026-01-26,049325,道瓊銀國票5C購01,0,0,0,0,0,0,0,0,0,49000,0,0,0,49000,0,49000,49000
2026-01-26,049522,同欣電元富56購01,0,0,0,0,0,0,0,0,0,49000,0,0,0,92000,43000,49000,49000
2026-01-26,071338,大銀統一5A購01,0,0,0,0,0,0,0,0,0,49000,0,0,0,49000,0,49000,49000
2026-01-26,033535,精成科群益58購01,0,0,0,0,0,0,0,0,0,49000,0,0,0,64000,15000,49000,49000
2026-01-26,1590,亞德客-KY,367864,323752,44112,0,0,0,0,0,0,4510,2000,896,1104,9215,5809,3406,48622
2026-01-26,2727,王品,91001,38990,52011,0,0,0,0,2507,-2507,-1317,0,1317,-1317,0,0,0,48187
2026-01-26,051458,台虹元富57購01,0,0,0,0,0,0,0,0,0,48000,0,0,0,77000,29000,48000,48000
2026-01-26,1201,味全,67000,20000,47000,0,0,0,0,0,0,1000,1000,0,1000,0,0,0,48000
2026-01-26,035851,緯穎元大54購23,0,0,0,0,0,0,0,0,0,48000,0,0,0,95000,47000,48000,48000
2026-01-26,034894,緯穎元大54購20,0,0,0,0,0,0,0,0,0,48000,0,0,0,48000,0,48000,48000
2026-01-26,038608,英業達凱基54購02,0,0,0,0,0,0,0,0,0,48000,0,0,0,71000,23000,48000,48000
2026-01-26,043834,華榮富邦55購01,0,0,0,0,0,0,0,0,0,48000,0,0,0,138000,90000,48000,48000
2026-01-26,051747,世芯群益57購05,0,0,0,0,0,0,0,0,0,48000,0,0,0,69000,21000,48000,48000
2026-01-26,052595,臻鼎群益58購01,0,0,0,0,0,0,0,0,0,48000,0,0,0,69000,21000,48000,48000
2026-01-26,052919,臻鼎群益58購02,0,0,0,0,0,0,0,0,0,48000,0,0,0,53000,5000,48000,48000
2026-01-26,033066,鴻海凱基53購18,0,0,0,0,0,0,0,0,0,48000,0,0,0,58000,10000,48000,48000
2026-01-26,033007,台積電元大54購26,0,0,0,0,0,0,0,0,0,48000,0,0,0,50000,2000,48000,48000
2026-01-26,045493,華碩國票55購01,0,0,0,0,0,0,0,0,0,48000,0,0,0,62000,14000,48000,48000
2026-01-26,6885,全福生技,115000,67000,48000,0,0,0,0,0,0,0,0,0,0,0,0,0,48000
2026-01-26,6928,攸泰科技,83000,35000,48000,0,0,0,0,0,0,0,0,0,0,0,0,0,48000
2026-01-26,030631,台積電元大52購13,0,0,0,0,0,0,0,0,0,48000,0,0,0,85000,37000,48000,48000
2026-01-26,048428,智邦群益56購09,0,0,0,0,0,0,0,0,0,48000,0,0,0,54000,6000,48000,48000
2026-01-26,049487,金像電凱基56購10,0,0,0,0,0,0,0,0,0,48000,0,0,0,59000,11000,48000,48000
2026-01-26,05645U,皇昌永豐53售02,0,0,0,0,0,0,0,0,0,48000,0,0,0,48000,0,48000,48000
2026-01-26,06606U,臺股指凱基54售33,0,0,0,0,0,0,0,0,0,48000,10000,0,10000,48000,10000,38000,48000
2026-01-26,085979,敦泰統一57購01,0,0,0,0,0,0,0,0,0,48000,0,0,0,59000,11000,48000,48000
2026-01-26,050594,創意群益56購06,0,0,0,0,0,0,0,0,0,48000,0,0,0,94000,46000,48000,48000
2026-01-26,042900,致茂富邦57購01,0,0,0,0,0,0,0,0,0,48000,0,0,0,48000,0,48000,48000
2026-01-26,038876,光寶科元大57購05,0,0,0,0,0,0,0,0,0,48000,0,0,0,55000,7000,48000,48000
2026-01-26,1515,力山,120000,71000,49000,0,0,0,0,0,0,-1806,5000,6806,-1806,0,0,0,47194
2026-01-26,035390,中砂元大57購01,0,0,0,0,0,0,0,0,0,47000,0,0,0,63000,16000,47000,47000
2026-01-26,2491,吉祥全,70000,24000,46000,0,0,0,0,0,0,1000,1000,0,1000,0,0,0,47000
2026-01-26,2516,新建,64000,17000,47000,0,0,0,0,0,0,0,0,0,0,0,0,0,47000
2026-01-26,043674,長華統一5B購01,0,0,0,0,0,0,0,0,0,47000,0,0,0,47000,0,47000,47000
2026-01-26,088434,世芯第一57購05,0,0,0,0,0,0,0,0,0,47000,0,0,0,47000,0,47000,47000
2026-01-26,088415,英業達統一57購02,0,0,0,0,0,0,0,0,0,47000,0,0,0,322000,275000,47000,47000
2026-01-26,044045,緯創富邦56購02,0,0,0,0,0,0,0,0,0,47000,0,0,0,88000,41000,47000,47000
2026-01-26,089159,台塑國票52購01,0,0,0,0,0,0,0,0,0,47000,0,0,0,50000,3000,47000,47000
2026-01-26,034663,致茂永豐54購01,0,0,0,0,0,0,0,0,0,47000,0,0,0,119000,72000,47000,47000
2026-01-26,051625,勤誠元大57購02,0,0,0,0,0,0,0,0,0,47000,0,0,0,192000,145000,47000,47000
2026-01-26,051879,達運群益57購02,0,0,0,0,0,0,0,0,0,47000,0,0,0,52000,5000,47000,47000
2026-01-26,046731,京元電國泰57購02,0,0,0,0,0,0,0,0,0,47000,0,0,0,58000,11000,47000,47000
2026-01-26,041514,佳能元大54購08,0,0,0,0,0,0,0,0,0,47000,0,0,0,50000,3000,47000,47000
2026-01-26,045602,台光電元大55購15,0,0,0,0,0,0,0,0,0,47000,0,0,0,47000,0,47000,47000
2026-01-26,045097,愛普凱基55購02,0,0,0,0,0,0,0,0,0,47000,0,0,0,47000,0,47000,47000
2026-01-26,042780,定穎控凱基55購03,0,0,0,0,0,0,0,0,0,47000,0,0,0,47000,0,47000,47000
2026-01-26,050406,勤誠群益56購05,0,0,0,0,0,0,0,0,0,47000,0,0,0,56000,9000,47000,47000
2026-01-26,039037,富鼎統一5A購01,0,0,0,0,0,0,0,0,0,47000,0,0,0,51000,4000,47000,47000
2026-01-26,038997,華邦電統一6A購01,0,0,0,0,0,0,0,0,0,47000,0,0,0,47000,0,47000,47000
2026-01-26,06249U,新日興凱基54售03,0,0,0,0,0,0,0,0,0,47000,0,0,0,47000,0,47000,47000
2026-01-26,034421,FB越南元大56購01,0,0,0,0,0,0,0,0,0,47000,0,0,0,72000,25000,47000,47000
2026-01-26,040299,愛普元大54購04,0,0,0,0,0,0,0,0,0,47000,0,0,0,58000,11000,47000,47000
2026-01-26,049513,勤誠凱基57購03,0,0,0,0,0,0,0,0,0,47000,0,0,0,147000,100000,47000,47000
2026-01-26,049537,AES國票58購01,0,0,0,0,0,0,0,0,0,47000,0,0,0,47000,0,47000,47000
2026-01-26,049577,鴻海元大56購31,0,0,0,0,0,0,0,0,0,47000,0,0,0,47000,0,47000,47000
2026-01-26,049245,電動車凱基56購01,0,0,0,0,0,0,0,0,0,47000,0,0,0,47000,0,47000,47000
2026-01-26,033447,緯穎凱基53購08,0,0,0,0,0,0,0,0,0,47000,0,0,0,57000,10000,47000,47000
2026-01-26,07365U,緯穎凱基55售14,0,0,0,0,0,0,0,0,0,47000,0,0,0,50000,3000,47000,47000
2026-01-26,2375,凱美,1038000,993080,44920,0,0,0,0,540,-540,2590,5000,5751,-751,37072,33731,3341,46970
2026-01-26,009801,中信美國創新科技,68000,57000,11000,0,0,0,0,0,0,35516,0,0,0,734000,698484,35516,46516
2026-01-26,052278,滬深2X永豐57購03,0,0,0,0,0,0,0,0,0,46000,0,0,0,46000,0,46000,46000
2026-01-26,052077,智原凱基59購01,0,0,0,0,0,0,0,0,0,46000,0,0,0,195000,149000,46000,46000
2026-01-26,052238,大立光元富61購01,0,0,0,0,0,0,0,0,0,46000,0,0,0,70000,24000,46000,46000
2026-01-26,1723,中碳,211000,161000,50000,0,0,0,0,0,0,-4000,0,0,0,0,4000,-4000,46000
2026-01-26,087956,漢唐統一61購01,0,0,0,0,0,0,0,0,0,46000,0,0,0,281000,235000,46000,46000
2026-01-26,052491,燿華國票58購01,0,0,0,0,0,0,0,0,0,46000,0,0,0,50000,4000,46000,46000
2026-01-26,053479,聯電凱基57購04,0,61000,-61000,0,0,0,0,0,0,107000,0,0,0,107000,0,107000,46000
2026-01-26,039594,貿聯永豐56購01,0,0,0,0,0,0,0,0,0,46000,0,0,0,46000,0,46000,46000
2026-01-26,047143,中鋼永豐56購01,0,0,0,0,0,0,0,0,0,46000,0,0,0,60000,14000,46000,46000
2026-01-26,032734,華通元大53購04,0,0,0,0,0,0,0,0,0,46000,0,0,0,46000,0,46000,46000
2026-01-26,048047,勤誠元大56購07,0,0,0,0,0,0,0,0,0,46000,0,0,0,159000,113000,46000,46000
2026-01-26,084891,南亞科統一66購01,0,0,0,0,0,0,0,0,0,46000,0,0,0,60000,14000,46000,46000
2026-01-26,050772,漢唐元富5A購01,0,0,0,0,0,0,0,0,0,46000,0,0,0,104000,58000,46000,46000
2026-01-26,084230,世芯永豐56購03,0,0,0,0,0,0,0,0,0,46000,0,0,0,52000,6000,46000,46000
2026-01-26,050371,臻鼎富邦59購01,0,0,0,0,0,0,0,0,0,46000,0,0,0,63000,17000,46000,46000
2026-01-26,042482,富鼎國泰56購01,0,0,0,0,0,0,0,0,0,46000,0,0,0,46000,0,46000,46000
2026-01-26,042244,大毅群益54購01,0,0,0,0,0,0,0,0,0,46000,0,0,0,96000,50000,46000,46000
2026-01-26,8473,山林水,122000,71000,51000,0,0,0,0,0,0,-5068,0,5068,-5068,0,0,0,45932
2026-01-26,6890,來億-KY,184000,112000,72000,0,0,0,0,20000,-20000,-6741,2000,2190,-190,2026,8577,-6551,45259
2026-01-26,030698,欣興富邦56購01,0,0,0,0,0,0,0,0,0,45000,0,0,0,45000,0,45000,45000
2026-01-26,041030,瀚宇博凱基54購03,0,0,0,0,0,0,0,0,0,45000,0,0,0,45000,0,45000,45000
2026-01-26,036347,貿聯國票5B購01,0,0,0,0,0,0,0,0,0,45000,0,0,0,50000,5000,45000,45000
2026-01-26,045085,一詮凱基57購01,0,0,0,0,0,0,0,0,0,45000,0,0,0,45000,0,45000,45000
2026-01-26,045413,T50正2元大5A購02,0,0,0,0,0,0,0,0,0,45000,0,0,0,45000,0,45000,45000
2026-01-26,045365,愛普凱基56購04,0,0,0,0,0,0,0,0,0,45000,0,0,0,45000,0,45000,45000
2026-01-26,034488,國企2X凱基54購01,0,0,0,0,0,0,0,0,0,45000,0,0,0,45000,0,45000,45000
2026-01-26,033973,龍德船統一5A購01,0,0,0,0,0,0,0,0,0,45000,0,0,0,72000,27000,45000,45000
2026-01-26,044016,楠梓電國票56購01,0,0,0,0,0,0,0,0,0,45000,0,0,0,45000,0,45000,45000
2026-01-26,044038,臺股指國票56購03,0,0,0,0,0,0,0,0,0,45000,0,0,0,45000,0,45000,45000
2026-01-26,031870,盟立國票53購01,0,0,0,0,0,0,0,0,0,45000,0,0,0,158000,113000,45000,45000
2026-01-26,036984,毅嘉元大57購02,0,0,0,0,0,0,0,0,0,45000,0,0,0,96000,51000,45000,45000
2026-01-26,044642,台灣50富邦65購01,0,0,0,0,0,0,0,0,0,45000,0,0,0,135000,90000,45000,45000
2026-01-26,082820,世芯國泰53購01,0,0,0,0,0,0,0,0,0,45000,0,0,0,87000,42000,45000,45000
2026-01-26,042191,旺宏元大54購14,0,0,0,0,0,0,0,0,0,45000,0,0,0,45000,0,45000,45000
2026-01-26,035525,台虹凱基54購01,0,0,0,0,0,0,0,0,0,45000,0,0,0,45000,0,45000,45000
2026-01-26,036856,義隆統一57購02,0,0,0,0,0,0,0,0,0,45000,0,0,0,100000,55000,45000,45000
2026-01-26,041669,緯穎中信5A購02,0,0,0,0,0,0,0,0,0,45000,0,0,0,55000,10000,45000,45000
2026-01-26,050270,大立光永豐56購03,0,0,0,0,0,0,0,0,0,45000,0,0,0,50000,5000,45000,45000
2026-01-26,043029,金寶富邦56購01,0,0,0,0,0,0,0,0,0,45000,0,0,0,52000,7000,45000,45000
2026-01-26,085847,時碩國票54購01,0,0,0,0,0,0,0,0,0,45000,0,0,0,50000,5000,45000,45000
2026-01-26,050964,揚博元大57購04,0,0,0,0,0,0,0,0,0,45000,0,0,0,45000,0,45000,45000
2026-01-26,051442,今國光統一5C購01,0,0,0,0,0,0,0,0,0,45000,0,0,0,45000,0,45000,45000
2026-01-26,041607,華新科統一5C購01,0,0,0,0,0,0,0,0,0,45000,0,0,0,96000,51000,45000,45000
2026-01-26,047192,德律國票57購01,0,0,0,0,0,0,0,0,0,45000,0,0,0,50000,5000,45000,45000
2026-01-26,040623,陽明統一6A購01,0,0,0,0,0,0,0,0,0,45000,0,0,0,50000,5000,45000,45000
2026-01-26,047352,長榮群益57購01,0,0,0,0,0,0,0,0,0,45000,0,0,0,300000,255000,45000,45000
2026-01-26,040512,長華群益54購01,0,0,0,0,0,0,0,0,0,45000,0,0,0,202000,157000,45000,45000
2026-01-26,038095,金像電元大53購13,0,0,0,0,0,0,0,0,0,45000,0,0,0,110000,65000,45000,45000
2026-01-26,049399,欣興元大56購22,0,0,0,0,0,0,0,0,0,45000,0,0,0,73000,28000,45000,45000
2026-01-26,037404,中航國票54購02,0,0,0,0,0,0,0,0,0,45000,0,0,0,45000,0,45000,45000
2026-01-26,077861,鴻海元大52購03,0,0,0,0,0,0,0,0,0,44000,0,0,0,44000,0,44000,44000
2026-01-26,049435,台勝科中信56購01,0,0,0,0,0,0,0,0,0,44000,0,0,0,44000,0,44000,44000
2026-01-26,06940U,華城凱基57售01,0,0,0,0,0,0,0,0,0,44000,0,0,0,52000,8000,44000,44000
2026-01-26,048561,一詮元大58購01,0,0,0,0,0,0,0,0,0,44000,0,0,0,44000,0,44000,44000
2026-01-26,053889,景碩國泰58購03,0,0,0,0,0,0,0,0,0,44000,0,0,0,45000,1000,44000,44000
2026-01-26,040792,龍德船統一5C購01,0,0,0,0,0,0,0,0,0,44000,0,0,0,380000,336000,44000,44000
2026-01-26,048269,漢唐中信56購01,0,0,0,0,0,0,0,0,0,44000,0,0,0,44000,0,44000,44000
2026-01-26,031190,華城國票53購03,0,0,0,0,0,0,0,0,0,44000,0,0,0,44000,0,44000,44000
2026-01-26,033421,鈺邦永豐53購02,0,0,0,0,0,0,0,0,0,44000,0,0,0,44000,0,44000,44000
2026-01-26,043444,台光電永豐56購03,0,0,0,0,0,0,0,0,0,44000,0,0,0,44000,0,44000,44000
2026-01-26,043472,智邦國票59購01,0,0,0,0,0,0,0,0,0,44000,0,0,0,44000,0,44000,44000
2026-01-26,043031,金像電富邦57購01,0,0,0,0,0,0,0,0,0,44000,0,0,0,50000,6000,44000,44000
2026-01-26,050634,欣興元大56購26,0,0,0,0,0,0,0,0,0,44000,0,0,0,53000,9000,44000,44000
2026-01-26,042509,南電凱基54購13,0,0,0,0,0,0,0,0,0,44000,0,0,0,46000,2000,44000,44000
2026-01-26,050164,聯發科元大56購24,0,0,0,0,0,0,0,0,0,44000,0,0,0,44000,0,44000,44000
2026-01-26,049814,毅嘉國泰57購01,0,0,0,0,0,0,0,0,0,44000,0,0,0,49000,5000,44000,44000
2026-01-26,049741,欣興元大5A購02,0,0,0,0,0,0,0,0,0,44000,0,0,0,66000,22000,44000,44000
2026-01-26,080022,聯發科國泰52購01,0,0,0,0,0,0,0,0,0,44000,0,0,0,44000,0,44000,44000
2026-01-26,080410,中砂統一55購02,0,0,0,0,0,0,0,0,0,44000,0,0,0,44000,0,44000,44000
2026-01-26,042004,萬海元大5A購01,0,0,0,0,0,0,0,0,0,44000,0,0,0,50000,6000,44000,44000
2026-01-26,044373,勤誠元大55購04,0,0,0,0,0,0,0,0,0,44000,0,0,0,256000,212000,44000,44000
2026-01-26,038692,定穎控元大57購01,0,0,0,0,0,0,0,0,0,44000,0,0,0,44000,0,44000,44000
2026-01-26,051835,彩晶元大57購01,0,0,0,0,0,0,0,0,0,44000,0,0,0,44000,0,44000,44000
2026-01-26,051848,中興電群益59購01,0,0,0,0,0,0,0,0,0,44000,0,0,0,81000,37000,44000,44000
2026-01-26,052408,康舒元大57購05,0,0,0,0,0,0,0,0,0,44000,0,0,0,112000,68000,44000,44000
2026-01-26,044870,台塑化凱基58購01,0,0,0,0,0,0,0,0,0,44000,0,0,0,45000,1000,44000,44000
2026-01-26,052019,華碩元大57購01,0,0,0,0,0,0,0,0,0,44000,0,0,0,93000,49000,44000,44000
